"","Age","Market.Value","New.International.Reputation","New.Weak.Foot","New.Skill.Moves","Position","New.Height..CM.","New.Weight.lbs.","New.LS","New.LW","New.LF","NEW.LAM","New.LM","New.LCM","New.LWB","New.LDM","New.LB","New.LCB","New.Crossing","New.Finishing","New.HeadingAccuracy","New.ShortPassing","New.Volleys","New.Dribbling","New.Curve","New.FKAccuracy","New.LongPassing","New.BallControl","New.Acceleration","New.SpringSpeed","New.Agility","New.Reactions","New.Balance","New.ShotPower","New.Jumping","New.Stamina","New.Strength","New.LongShots","New.Aggression","New.Interceptions","New.Positioning","New.Vision","New.Penalties","New.Composure","New.Markiing","New.StandingTackle","New.SlidingTackle","New.GKDiving","New.GKHandling","New.GKKicking","New.GKPositioning","New.GKReflexes"
"4838",27,3.761200116,1,3,3,"CM",183,163,69,70,71,73,71,76,71,76,70,72,64,58,59,77,55,72,76,67,73,75,55,40,66,75,62,81,49,76,68,72,87,76,75,74,69,69,73,75,62,10,14,9,10,9
"4839",29,3.663561646,1,2,2,"CDM",193,172,62,61,63,66,64,72,69,76,69,74,49,48,67,75,36,65,36,33,74,70,46,40,41,70,34,63,60,79,79,67,77,78,55,67,47,67,72,79,65,11,15,9,14,7
"4840",21,3.737669618,1,4,4,"CAM",175,130,68,76,74,76,76,71,59,56,54,43,73,64,34,74,56,80,67,71,66,81,78,66,82,71,84,68,55,73,49,71,41,27,70,77,58,78,44,31,24,15,10,14,14,7
"4841",34,3.496507561,1,3,2,"RCB",188,170,69,69,69,69,70,71,73,74,74,76,70,50,75,74,59,68,52,70,77,70,76,78,60,71,59,79,76,61,77,76,68,76,59,58,66,76,74,76,70,8,8,9,10,12
"4842",21,1.098612289,1,2,2,"LDM",165,139,58,60,60,62,62,65,67,70,67,68,44,49,57,78,41,62,42,45,63,70,61,62,63,65,78,61,66,77,57,40,73,65,42,50,47,61,71,69,68,6,15,13,9,10
"4843",26,4.007333185,1,3,3,"RS",178,159,77,73,75,71,71,63,51,48,48,43,57,76,77,65,72,72,61,55,58,73,81,81,79,73,77,85,56,61,72,77,52,23,75,56,56,78,20,14,15,8,9,8,8,11
"4844",25,2.890371758,1,3,3,"LM",178,157,73,72,72,70,72,64,53,48,50,43,62,71,76,61,58,72,48,36,65,72,80,83,72,72,65,72,63,74,74,43,31,14,74,69,66,63,25,21,22,11,11,16,7,7
"4845",27,4.17438727,2,3,4,"CAM",170,148,72,77,76,77,77,75,64,62,61,51,77,71,65,78,70,77,75,79,77,80,71,68,82,74,90,71,37,69,40,73,52,45,72,77,72,71,35,44,43,7,12,15,6,7
"4846",31,3.583518938,2,3,3,"CM",185,183,67,71,70,72,73,74,76,75,75,75,76,40,68,77,65,74,79,73,72,74,67,77,72,72,66,74,71,74,76,66,72,74,67,72,64,74,76,71,75,7,10,16,16,6
"4847",21,4.17438727,1,4,3,"CM",175,157,68,74,73,76,75,77,74,75,72,69,67,57,50,79,57,78,66,65,80,80,74,68,75,74,84,64,68,78,63,62,79,69,68,75,61,74,64,71,69,6,15,12,15,13
"4848",31,3.433987204,2,3,4,"LM",168,161,70,75,74,75,75,70,64,60,60,52,67,71,35,68,49,77,58,50,64,77,82,79,87,72,79,74,65,77,60,70,51,52,72,70,70,71,40,44,36,9,10,9,8,11
"4849",36,3.091042453,1,2,2,"RCB",193,181,48,43,45,46,47,56,61,70,63,74,31,32,78,60,23,46,32,38,64,60,33,31,34,68,32,42,32,66,78,25,86,76,21,31,36,70,74,76,69,6,13,8,11,8
"4850",28,2.772588722,1,4,2,"ST",185,163,73,68,70,68,68,64,55,54,54,51,59,75,74,67,63,64,40,55,58,58,63,74,61,74,59,74,74,85,75,64,69,25,80,64,72,68,28,36,34,13,16,12,12,14
"4851",28,2.48490665,1,3,2,"LB",183,159,54,59,57,58,62,62,70,69,70,70,71,30,64,70,23,57,49,33,59,70,61,69,68,66,66,56,75,63,63,21,67,72,42,53,46,62,67,71,72,14,6,6,9,9
"4852",29,3.135494216,1,3,1,"GK",180,168,60,61,61,61,62,60,60,59,59,58,19,19,23,48,19,19,23,13,42,36,56,57,48,66,59,24,62,32,64,15,29,18,15,55,24,31,29,14,24,74,74,76,70,72
"4853",27,4.007333185,2,3,4,"CM",178,165,74,76,76,78,77,78,75,75,74,72,72,62,64,80,69,79,70,64,76,79,69,73,77,74,75,78,65,77,67,76,69,70,76,76,56,72,74,68,68,7,8,7,7,9
"4854",21,2.772588722,1,2,3,"LDM",180,179,66,66,67,66,68,69,71,72,71,73,61,49,69,68,46,71,57,40,65,70,66,68,62,68,62,77,63,88,80,70,80,70,57,60,41,66,73,70,65,11,11,9,11,7
"4855",34,3.258096538,1,3,1,"GK",193,198,60,61,61,61,62,60,60,59,59,58,18,13,14,31,15,16,15,14,28,19,46,28,44,65,34,19,72,24,68,11,34,24,13,35,22,42,12,15,12,74,68,65,78,76
"4856",29,3.583518938,1,3,2,"CB",185,172,56,55,55,57,57,62,67,72,69,76,42,44,70,66,36,52,30,26,70,65,59,64,63,68,54,56,79,67,83,34,75,74,30,48,45,72,79,75,74,13,13,7,7,10
"4857",25,4.744932128,2,2,2,"LCB",188,183,54,55,54,57,58,64,72,76,76,81,46,30,78,73,32,43,72,68,69,65,65,77,65,80,59,44,81,62,78,22,78,78,30,55,52,80,83,83,87,11,16,11,15,13
"4858",22,3.555348061,1,3,3,"RB",178,159,58,65,62,63,68,65,76,71,76,72,77,28,70,76,23,65,30,40,45,75,74,74,69,69,67,43,58,77,60,35,62,70,60,49,38,59,72,78,77,13,9,9,7,9
"4859",34,4.007333185,1,3,4,"RM",175,159,73,76,76,77,77,77,68,68,64,60,78,70,57,79,61,77,82,77,78,80,69,71,69,75,73,75,67,79,75,72,86,60,68,80,73,83,33,48,46,8,6,8,9,16
"4860",24,4.976733742,2,3,5,"RM",185,170,77,83,82,83,83,80,73,70,70,61,82,70,50,82,74,86,82,80,72,87,83,83,85,80,79,82,49,80,63,82,52,66,78,80,72,83,65,46,42,14,15,10,13,12
"4861",26,2.397895273,1,3,3,"LM",173,152,68,72,71,71,71,64,52,49,48,40,67,68,40,62,52,72,71,73,60,71,77,76,81,67,74,71,56,64,69,73,44,25,70,72,66,65,28,18,19,15,7,15,14,11
"4862",34,2.833213344,1,5,3,"RW",175,157,69,73,72,72,73,65,56,51,52,41,72,64,45,70,77,75,80,74,60,71,87,74,86,69,83,74,58,71,57,61,42,32,73,63,73,72,17,28,21,8,15,15,13,8
"4863",35,2.564949357,1,3,2,"CB",180,172,56,52,53,54,53,59,63,67,64,71,53,48,74,62,47,46,39,49,57,63,50,34,43,65,50,70,76,67,80,60,74,68,23,51,47,67,68,70,69,16,12,12,15,12
"4864",23,3.850147602,1,5,3,"CDM",178,163,66,74,72,76,76,77,76,76,75,70,72,48,54,80,68,80,74,62,78,80,73,73,82,74,79,58,54,78,54,58,65,75,64,78,58,76,75,73,67,10,7,6,10,14
"4865",25,4.17438727,1,2,3,"LWB",185,161,72,77,75,75,77,74,78,75,77,74,79,62,55,78,43,78,74,68,70,79,89,90,74,70,61,80,73,70,70,61,75,72,69,65,67,69,67,78,79,13,8,14,9,15
"4866",30,4.317488114,2,4,3,"CDM",191,201,74,69,73,74,70,79,71,80,71,79,53,69,79,83,66,70,66,70,81,81,39,35,51,75,31,81,64,66,84,65,75,78,77,77,73,76,79,79,74,14,11,6,15,8
"4867",24,3.871201011,2,4,4,"RB",178,157,73,80,78,79,80,78,79,77,78,74,78,63,65,79,59,85,69,52,68,83,85,77,85,78,78,58,67,79,64,61,69,75,74,79,58,80,71,74,74,13,15,10,13,9
"4868",23,3.218875825,1,2,2,"RCB",183,185,58,56,57,56,58,59,67,68,68,74,44,35,71,59,33,59,41,45,54,61,63,67,59,67,55,70,89,77,77,46,84,68,45,45,49,65,73,74,72,13,12,9,11,10
"4869",20,1.945910149,1,4,3,"RM",173,157,68,71,70,69,70,62,53,48,50,41,57,60,49,63,65,74,67,42,58,69,90,84,91,66,82,77,90,68,47,71,52,27,66,60,44,70,21,22,26,10,10,6,13,9
"4870",27,3.218875825,1,2,3,"LB",178,165,67,71,70,70,72,71,74,72,73,70,75,54,53,75,59,70,73,58,72,72,75,77,78,71,73,72,71,75,62,59,70,69,69,60,57,65,70,73,70,15,6,10,5,7
"4871",24,1.386294361,1,4,4,"LW",178,159,68,71,70,69,70,62,53,47,50,39,66,67,54,61,45,70,66,34,64,66,89,88,80,66,72,72,37,68,60,66,31,21,66,63,48,66,24,21,27,8,13,13,11,14
"4872",25,1.609437912,1,3,2,"RCM",178,161,64,66,66,67,66,69,68,69,68,67,59,49,58,70,51,62,53,55,68,69,76,63,72,71,70,70,85,62,61,62,65,74,61,67,51,70,54,71,65,6,6,6,16,9
"4873",27,2.564949357,1,4,3,"RW",175,159,66,72,70,69,72,64,60,55,56,46,69,62,35,63,59,74,65,42,61,70,90,91,84,69,81,63,61,67,64,52,41,61,67,60,64,53,25,28,23,15,15,12,7,7
"4874",27,3.33220451,2,2,3,"ST",178,168,75,74,74,72,73,67,57,55,55,51,61,73,70,67,66,75,64,58,60,72,78,83,76,70,64,72,73,74,77,70,60,37,77,63,70,70,30,35,22,15,10,9,14,9
"4875",28,4.007333185,1,2,2,"CB",191,187,58,56,57,59,59,64,69,73,71,78,47,34,77,70,40,46,30,26,62,63,62,68,59,71,55,61,74,66,82,30,85,75,46,65,27,71,76,78,74,16,9,9,14,13
"4876",29,3.091042453,1,3,3,"RB",178,172,67,69,69,69,71,70,73,72,73,72,72,38,68,71,64,70,66,50,63,73,74,79,69,71,69,70,63,73,74,61,79,68,72,67,58,69,65,73,72,11,16,10,8,9
"4877",26,2.397895273,1,3,2,"LB",173,154,59,66,63,64,68,64,71,67,70,67,73,39,59,70,34,72,57,32,63,70,78,78,76,67,77,53,70,66,66,27,57,61,54,52,33,61,64,71,71,11,14,9,9,6
"4878",25,2.48490665,1,2,3,"LM",168,137,66,71,69,69,70,63,57,51,53,42,67,61,46,66,58,74,71,44,57,72,77,79,87,71,90,71,60,75,32,68,61,25,67,51,64,59,25,34,31,11,14,12,10,12
"4879",26,2.833213344,2,3,3,"LB",185,165,64,67,66,67,69,68,72,71,72,71,68,42,67,69,53,67,60,40,65,71,73,74,72,70,67,66,75,76,68,50,66,69,66,61,45,65,71,71,70,11,15,16,9,16
"4880",33,1.386294361,1,2,3,"CM",163,139,66,70,69,71,71,70,64,63,63,57,70,63,61,73,59,72,69,68,70,71,72,69,69,60,90,64,45,71,48,64,64,53,62,74,65,73,36,59,56,12,9,8,15,13
"4881",30,2.890371758,1,3,2,"ST",188,179,73,65,68,65,64,59,50,50,49,50,43,76,85,60,62,56,48,35,46,63,70,76,68,67,56,73,83,71,83,56,72,36,75,60,61,65,17,29,19,15,8,14,10,11
"4882",28,0.693147181,1,4,3,"RM",170,148,65,70,69,69,69,65,56,53,52,45,68,63,36,64,49,71,65,61,64,68,70,74,79,65,84,64,58,56,60,55,28,49,75,70,50,66,36,32,23,12,16,16,7,15
"4883",27,2.397895273,1,3,2,"RCM",185,185,60,59,60,61,61,65,66,69,67,70,47,47,63,67,46,56,51,52,63,62,60,68,68,60,54,68,87,88,80,54,84,65,51,62,57,59,63,68,70,8,9,16,8,7
"4884",25,4.007333185,1,2,4,"LM",180,165,73,78,77,77,77,72,63,60,59,51,82,72,47,73,70,83,84,80,63,84,74,66,78,72,79,81,52,72,62,76,52,45,73,70,65,72,50,31,30,10,12,8,8,14
"4885",32,2.708050201,1,2,2,"RCM",188,172,72,66,69,69,67,72,66,71,66,71,65,68,80,74,73,62,42,47,68,70,43,38,54,74,52,80,82,79,81,72,83,62,74,70,71,75,59,68,60,12,7,14,10,16
"4886",17,2.63905733,1,2,4,"RM",178,170,66,71,70,71,71,67,58,55,55,48,63,58,45,68,57,76,71,54,65,74,83,78,79,64,85,64,70,72,71,64,45,41,62,66,58,70,24,37,31,13,13,10,15,12
"4887",28,4.17438727,2,3,2,"CB",183,165,65,60,62,61,61,66,71,75,73,78,46,56,73,68,70,59,46,25,70,66,66,67,57,74,72,82,73,66,72,72,76,79,36,46,51,69,83,82,78,7,11,10,14,13
"4888",31,3.33220451,2,2,2,"RCB",196,214,50,44,46,47,46,54,60,67,63,75,44,34,81,60,22,30,32,38,49,54,32,31,29,68,28,47,34,51,88,32,85,73,37,46,35,68,74,77,74,11,8,12,15,8
"4889",27,3.63758616,1,3,3,"CDM",178,161,68,71,70,71,72,73,75,76,74,74,66,56,54,75,66,73,70,63,72,73,79,73,78,72,75,73,78,77,74,66,82,75,63,63,59,70,74,76,71,6,7,6,13,8
"4890",23,4.442651256,1,4,4,"LM",178,154,75,78,77,78,79,74,65,61,62,52,75,72,64,82,74,80,73,64,75,78,87,78,84,72,82,76,81,88,62,70,49,36,71,73,64,72,40,31,44,12,7,8,7,13
"4891",25,1.945910149,1,3,2,"CB",185,170,46,43,44,45,46,50,60,63,63,69,28,30,68,58,29,33,26,30,47,52,63,51,46,63,51,40,75,65,74,33,57,72,22,30,36,55,70,74,66,6,6,6,10,11
"4892",23,3.63758616,1,3,4,"CAM",170,150,68,75,74,76,76,72,64,62,61,53,65,66,39,77,51,78,70,66,73,74,85,82,89,64,82,69,56,77,56,68,51,40,70,76,61,71,61,44,40,12,14,7,7,11
"4893",28,2.944438979,1,3,3,"RB",175,161,64,70,68,68,72,68,74,70,73,69,74,37,57,64,48,74,73,41,59,68,90,81,75,75,73,75,63,80,64,45,77,68,67,71,48,69,66,68,70,9,11,12,6,15
"4894",28,2.772588722,1,3,2,"RB",183,154,55,61,57,59,64,63,71,69,72,70,72,24,68,65,33,57,45,30,64,64,77,71,73,64,65,42,72,83,61,43,79,66,58,49,53,54,64,73,76,9,13,7,9,6
"4895",24,4.553876892,2,3,4,"LB",178,163,71,76,75,76,77,77,81,79,80,77,82,52,68,81,45,76,68,67,69,82,76,75,68,77,79,77,73,79,69,69,75,81,69,72,60,76,73,77,82,6,12,9,6,13
"4896",30,4.17438727,1,3,4,"LM",170,143,73,79,77,79,79,76,68,64,64,55,80,75,49,79,72,80,75,67,75,83,74,77,80,70,81,73,70,77,58,74,39,42,70,80,70,80,50,45,52,10,8,9,14,9
"4897",26,4.553876892,2,4,3,"LM",178,143,75,81,79,79,80,72,63,58,58,49,78,74,47,77,75,82,81,64,70,81,92,89,82,72,79,78,72,73,58,71,48,26,74,74,56,66,55,30,26,15,12,9,7,13
"4898",26,4.624972813,3,3,1,"GK",188,185,60,61,61,61,62,60,60,59,59,58,12,15,12,32,16,14,19,20,23,15,54,48,58,76,50,24,65,42,73,17,26,21,12,58,24,61,15,13,17,83,76,74,77,83
"4899",25,1.791759469,1,4,3,"LB",178,165,60,62,61,62,65,64,69,68,69,70,70,36,65,61,37,63,72,70,63,64,67,72,72,65,73,68,74,75,77,43,79,65,60,62,63,67,64,69,70,10,13,12,8,12
"4900",27,3.663561646,1,3,4,"LDM",178,154,69,75,74,76,75,74,67,65,64,56,71,68,48,76,64,80,73,78,72,76,74,75,80,71,72,77,61,73,38,75,46,59,63,77,66,76,55,53,42,13,8,6,9,10
"4901",28,3.496507561,1,3,2,"RCM",170,143,63,64,64,65,65,70,74,76,74,76,66,43,68,68,42,55,65,47,78,75,72,53,71,75,75,78,76,78,69,77,78,77,50,55,58,68,75,77,78,15,6,10,9,13
"4902",21,3.891820298,1,3,4,"RCM",188,159,68,73,73,75,75,77,74,76,72,71,58,53,62,83,45,82,46,49,77,83,67,73,68,72,68,63,74,83,67,62,66,66,60,73,50,80,75,72,64,8,7,14,14,12
"4903",31,1.386294361,1,3,1,"GK",183,190,60,61,61,61,62,60,60,59,59,58,14,20,18,43,20,22,16,24,31,18,51,43,50,67,62,35,59,44,56,13,21,21,12,45,22,58,24,24,18,72,68,68,63,70
"4904",23,2.397895273,1,2,2,"CB",191,183,48,43,44,45,46,52,59,65,62,71,34,32,70,60,34,41,32,30,54,44,38,45,46,66,41,48,62,70,90,35,68,68,28,30,42,62,71,74,65,16,10,15,13,11
"4905",22,4.744932128,2,3,2,"LCB",188,187,62,65,64,67,68,72,77,80,78,82,51,36,75,78,40,67,42,27,76,75,72,86,69,81,66,58,78,76,84,45,75,79,33,66,40,76,82,84,80,10,9,13,6,9
"4906",20,2.944438979,1,3,3,"RCB",185,159,56,61,60,62,64,65,71,71,72,73,52,26,66,69,41,69,45,37,68,70,78,79,68,69,64,46,71,72,75,34,70,68,41,55,50,67,72,74,73,5,8,5,13,12
"4907",23,3.63758616,1,3,3,"RM",178,154,70,75,74,75,75,70,61,58,57,51,67,69,52,74,58,83,66,53,66,80,77,77,88,64,77,64,69,74,65,65,60,35,67,69,64,68,41,33,39,15,7,14,11,14
"4908",21,2.63905733,1,3,3,"LCM",180,146,70,74,73,73,72,65,51,48,46,39,66,71,50,69,55,76,69,74,64,74,79,77,78,67,81,71,47,52,62,73,50,16,64,74,69,68,26,19,15,9,15,16,10,8
"4909",21,3.555348061,1,3,3,"CM",183,165,70,73,73,75,74,75,71,72,70,68,64,56,58,78,62,78,59,56,79,80,73,75,76,67,68,74,71,70,67,67,62,67,68,73,42,72,62,68,67,6,6,8,11,15
"4910",25,4.65396035,3,5,5,"RM",173,137,78,84,83,83,83,77,67,63,64,54,73,76,67,76,75,91,85,67,68,84,87,79,90,82,87,66,72,74,39,67,45,45,80,77,68,85,52,40,31,11,6,10,14,9
"4911",25,1.791759469,1,3,3,"CAM",168,143,68,70,70,70,70,63,51,48,47,38,50,69,48,65,68,69,42,33,58,68,82,84,80,66,93,70,83,90,53,71,60,17,68,64,67,60,20,14,18,14,12,11,14,12
"4912",23,4.442651256,1,3,3,"CDM",183,161,63,67,68,72,70,77,74,79,74,75,56,39,61,84,44,68,45,51,81,78,61,59,58,74,66,58,66,75,72,56,65,80,65,76,53,76,76,79,72,13,6,6,11,15
"4913",32,2.564949357,1,3,2,"CB",191,183,48,45,46,49,47,55,58,66,61,71,32,26,77,59,24,38,28,36,51,61,39,36,49,68,44,35,56,51,81,32,72,73,32,45,33,66,70,71,62,10,6,6,13,13
"4914",30,3.17805383,1,4,4,"LM",173,146,73,75,75,74,74,67,61,57,58,53,68,70,62,67,76,76,68,65,48,74,82,82,90,74,91,72,77,75,64,69,56,38,73,73,65,72,56,33,28,15,8,9,14,7
"4915",32,3.258096538,1,2,3,"LB",183,174,64,67,66,68,69,71,74,74,75,74,75,45,76,75,42,67,72,38,70,74,62,63,66,75,56,59,66,67,68,68,70,77,58,59,49,66,64,76,80,16,10,8,12,6
"4916",29,2.564949357,1,3,3,"CM",183,165,65,68,68,70,69,71,68,70,66,66,63,59,51,75,52,65,62,59,72,72,62,64,74,66,71,67,58,72,73,68,71,64,63,70,65,72,66,64,59,14,8,8,11,13
"4917",27,2.48490665,1,2,3,"ST",185,174,71,67,70,68,66,62,48,47,45,42,44,71,68,63,64,70,67,56,50,75,64,62,67,67,59,74,74,65,72,70,36,19,67,62,73,67,18,24,21,11,10,12,11,13
"4918",29,2.48490665,1,3,2,"LCB",185,170,50,45,46,47,49,54,62,65,64,71,39,26,71,55,40,30,47,46,53,54,47,67,70,56,57,63,90,84,91,31,73,67,35,47,31,66,65,68,70,15,12,9,11,8
"4919",28,3.433987204,1,4,3,"CAM",163,128,66,74,72,73,74,65,54,47,49,34,69,66,36,71,50,79,66,72,67,70,90,86,94,65,94,67,55,69,30,54,33,19,70,67,49,63,30,15,16,8,13,11,14,6
"4920",25,2.890371758,1,3,3,"ST",183,172,73,70,71,70,68,63,51,50,48,47,46,75,66,68,70,65,65,57,52,70,76,83,69,68,65,68,77,64,78,64,60,25,73,64,72,70,31,22,17,7,6,9,10,7
"4921",28,3.218875825,1,3,3,"RB",188,183,64,65,65,66,67,70,73,74,74,75,72,46,73,69,33,64,43,34,69,69,55,62,61,74,60,64,65,72,71,59,74,76,64,66,40,72,74,77,78,8,7,7,10,11
"4922",24,3.433987204,1,2,3,"ST",173,161,75,75,75,74,72,67,60,58,58,55,58,76,62,64,61,73,59,59,58,72,85,83,89,73,81,76,73,68,74,75,69,45,75,70,65,69,34,39,38,15,6,12,8,10
"4923",34,2.564949357,2,2,3,"ST",180,176,71,68,70,69,68,65,55,57,54,55,58,71,72,67,66,64,64,57,58,66,59,71,61,73,71,72,74,67,77,71,82,28,71,72,65,72,38,44,33,6,9,8,11,11
"4924",23,3.610917913,1,4,3,"LM",175,161,71,77,75,75,76,68,60,54,57,47,74,65,49,73,74,79,74,58,62,74,89,88,86,74,89,67,56,64,60,71,48,21,72,67,61,70,32,37,42,10,13,8,6,13
"4925",24,2.890371758,1,3,3,"LW",175,139,66,73,72,72,73,67,64,59,61,52,71,65,42,68,60,77,53,53,59,76,80,76,78,68,74,63,34,60,39,62,61,47,68,69,67,70,46,50,50,13,11,12,5,6
"4926",26,2.708050201,1,2,3,"CM",178,146,63,70,69,72,71,73,67,67,64,57,68,57,46,80,58,64,66,65,74,76,67,65,78,72,74,59,45,75,42,58,47,57,65,74,56,68,60,56,47,11,10,11,9,11
"4927",27,2.890371758,1,3,3,"LCM",183,172,67,68,69,70,68,72,69,72,69,70,50,59,61,74,58,69,69,73,69,73,66,64,68,71,68,71,71,73,71,68,77,73,62,68,60,70,62,70,66,10,8,11,15,13
"4928",26,2.48490665,1,3,3,"RM",170,150,69,72,71,71,72,68,68,65,66,62,67,59,60,70,64,72,73,74,61,70,85,87,90,68,76,76,84,77,60,70,71,57,60,70,66,65,54,54,54,8,12,8,9,14
"4929",28,2.397895273,1,2,2,"LCB",185,172,55,52,53,53,54,57,63,65,65,70,48,39,69,62,50,47,38,42,53,52,64,54,44,64,52,64,82,60,78,48,65,65,38,52,50,53,73,69,73,15,14,7,10,7
"4930",22,3.091042453,1,3,3,"CM",175,148,67,71,72,74,72,73,65,67,64,62,52,58,59,76,48,79,63,62,72,74,73,62,87,68,79,66,60,71,56,67,71,58,67,78,61,70,60,55,54,7,11,9,5,9
"4931",25,2.564949357,1,3,3,"ST",183,154,71,68,69,67,66,58,47,43,44,40,49,71,68,69,66,68,54,44,38,67,73,71,74,65,66,70,80,69,76,66,55,12,74,50,63,68,13,14,15,8,6,11,14,8
"4932",30,5.043425117,3,2,4,"CM",185,181,79,81,82,83,81,84,80,84,79,82,65,66,70,86,73,89,65,55,80,89,72,72,79,83,76,81,75,70,89,70,79,82,70,80,63,90,75,82,70,16,14,11,16,14
"4933",25,3.891820298,1,2,3,"RB",188,174,63,67,66,66,70,69,77,75,77,77,73,32,64,71,29,73,62,37,59,74,74,76,63,77,65,68,70,81,78,35,74,78,64,55,35,79,73,80,78,8,9,5,7,11
"4934",23,2.564949357,1,3,3,"LB",183,168,60,66,63,65,68,67,72,69,71,67,75,36,55,68,41,67,76,73,66,71,77,76,71,68,64,65,62,75,65,46,64,65,56,58,39,65,65,72,67,10,9,11,7,15
"4935",24,3.737669618,1,3,3,"RM",183,168,71,72,73,75,73,76,71,75,70,72,60,67,57,78,59,74,57,66,75,77,65,55,66,72,69,76,72,73,74,69,73,70,72,76,56,69,70,73,68,14,9,11,11,8
"4936",26,3.433987204,1,4,4,"CAM",180,165,69,74,73,75,74,70,61,59,58,52,65,64,48,74,69,77,76,69,71,78,76,75,78,73,77,67,73,55,65,65,45,42,67,75,69,71,45,35,43,8,8,9,15,8
"4937",24,3.33220451,1,2,1,"GK",196,201,60,61,61,61,62,60,60,59,59,58,14,10,14,31,8,12,14,15,29,20,35,34,31,73,29,21,53,39,70,9,36,13,12,58,20,60,17,12,13,72,72,74,74,75
"4938",34,4.007333185,2,4,4,"CAM",173,157,70,75,74,77,75,75,61,61,56,50,71,62,60,86,55,76,71,67,71,78,67,69,77,72,78,73,48,71,63,69,57,46,62,86,76,73,29,39,21,14,11,6,8,11
"4939",22,1.609437912,1,4,3,"LW",175,152,65,70,69,70,70,65,56,53,52,43,59,59,45,71,60,74,67,52,63,76,78,73,85,63,78,67,56,68,45,59,47,35,62,62,48,55,29,28,27,14,15,8,10,12
"4940",22,1.945910149,1,3,1,"GK",183,159,60,61,61,61,62,60,60,59,59,58,15,20,15,24,17,15,13,18,27,15,45,46,39,68,59,21,59,38,45,15,19,23,20,50,15,50,8,17,13,71,64,64,68,69
"4941",24,2.079441542,1,4,3,"CAM",168,141,67,70,69,69,70,62,54,49,51,42,63,67,51,65,62,71,68,53,62,70,88,88,88,59,92,70,53,70,56,65,53,18,57,61,54,55,26,30,28,12,8,14,11,15
"4942",28,1.945910149,1,3,2,"ST",188,194,70,64,66,64,63,59,50,51,48,51,45,68,70,60,63,60,65,52,49,65,59,70,60,67,55,73,74,69,87,64,74,31,71,57,57,69,43,22,21,10,7,12,10,10
"4943",30,2.397895273,1,3,3,"LDM",178,157,66,68,69,70,68,71,64,66,62,60,59,64,45,73,49,65,80,71,72,68,63,55,69,68,78,76,56,70,61,70,70,62,67,74,68,68,48,59,54,9,12,8,11,8
"4944",28,2.397895273,1,3,2,"RDM",178,161,61,61,62,64,63,68,66,71,66,67,52,51,49,70,46,60,42,64,75,65,55,59,53,65,81,71,33,77,66,59,80,65,57,61,64,73,68,71,66,7,14,13,15,9
"4945",26,4.007333185,1,3,3,"RB",178,143,73,76,75,75,76,74,78,76,78,75,75,64,66,74,46,79,72,39,69,77,82,83,76,79,76,75,63,77,68,69,78,76,65,66,65,68,75,72,76,9,15,14,8,12
"4946",34,2.772588722,1,3,2,"LB",183,179,60,63,61,62,66,64,72,70,72,71,71,41,67,72,46,63,51,52,61,61,71,77,55,72,59,44,48,70,72,42,71,71,61,49,53,65,72,71,71,7,10,13,9,15
"4947",29,3.218875825,1,3,2,"LCB",183,170,57,62,59,62,64,65,71,71,72,74,67,37,71,66,40,71,44,50,70,66,68,68,68,66,67,52,75,75,74,56,75,69,34,55,45,73,74,74,75,11,14,15,12,16
"4948",24,2.833213344,1,3,3,"ST",193,187,72,65,69,65,63,58,48,49,46,47,29,73,69,67,70,70,51,36,40,71,66,76,60,61,61,76,68,71,85,68,70,35,66,43,55,65,23,18,13,5,8,10,14,8
"4949",28,2.772588722,2,3,3,"LM",180,170,69,72,72,72,72,71,71,70,70,68,73,61,55,72,63,73,71,68,67,73,73,69,69,72,74,74,71,63,67,76,63,66,69,70,57,65,70,66,66,6,15,8,10,6
"4950",24,4.317488114,1,3,4,"CAM",183,170,74,78,78,78,79,77,69,67,66,57,78,72,45,78,67,78,78,83,76,77,79,70,75,77,76,84,65,88,68,81,49,50,76,78,75,76,43,57,48,5,12,8,11,10
"4951",30,3.295836866,2,4,2,"CB",188,179,61,60,63,65,63,71,69,75,70,75,50,39,73,73,47,62,53,50,69,73,46,39,56,73,51,70,65,77,74,63,66,73,53,69,58,66,74,79,76,6,13,15,13,14
"4952",26,3.295836866,1,4,4,"LM",180,174,73,75,75,75,74,72,64,63,61,57,71,71,54,73,74,78,76,78,68,75,72,70,69,70,71,82,75,72,73,77,60,52,71,75,79,76,37,50,41,8,11,7,10,13
"4953",24,3.33220451,1,3,2,"LB",170,154,61,65,62,64,67,67,74,71,75,71,77,42,73,78,42,53,65,51,66,76,74,74,72,64,81,58,62,73,61,50,55,69,52,51,50,65,66,76,78,11,14,11,15,16
"4954",27,3.17805383,1,3,2,"LDM",183,179,64,65,65,65,66,68,72,72,73,74,68,38,72,72,49,59,78,83,63,66,72,76,73,72,66,80,87,79,78,67,70,64,55,63,67,62,75,75,69,14,9,14,10,11
"4955",40,4.17438727,2,3,3,"CB",180,172,60,60,61,64,62,69,69,75,70,78,60,45,79,73,51,63,42,48,72,73,33,38,51,70,60,55,79,54,76,58,76,79,50,67,64,70,83,77,76,12,7,11,12,13
"4956",33,3.871201011,2,4,4,"LDM",178,157,72,77,76,78,77,77,72,71,69,65,78,60,50,78,77,82,86,85,76,82,67,72,74,75,76,79,47,70,65,74,69,60,74,78,75,78,65,60,60,11,15,13,6,9
